SMILES,%F,SOURCE
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,14.0,chembl25
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,57.0,Kim
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,30.0,Hou
COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,75.0,Hou
COc1ccccc1OCCNC[C@@H](O)c1ccc(C)cc1S(N)(=O)=O,100.0,Hou
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,20.0,chembl25
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,99.0,Kim
CN(C)CCN(Cc1cccs1)c1ccccn1,20.0,Hou
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,33.0,Hou
Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1,90.0,Hou
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,100.0,Hou
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,51.0,Hou
CN[C@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0.0,Hou
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,60.0,Hou
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,2.0,Hou
O=C(NCCO[N+](=O)[O-])c1cccnc1,75.0,Hou
CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2,33.0,Hou
NCC(CC(=O)O)c1ccc(Cl)cc1,90.0,Kim
CCCC(CCC)C(N)=O,68.0,Hou
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,61.0,Kim
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,37.0,Kim
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1c2ccccc2CCC1C(=O)O,52.0,Kim
CCOc1ccc(NC(C)=O)cc1,25.0,Hou
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,90.0,Kim
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.0,Hou
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,26.0,Hou
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,87.0,Kim
CNCCCN1c2ccccc2CCc2ccccc21,82.5,Hou
CCC#CCC(C)C(O)C#CC1C(O)CC2CC(=CCOCC(=O)O)CC21,99.0,Kim
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,50.0,Hou
Cc1cccc(N2C[C@H](CO)OC2=O)c1,56.0,Hou
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,8.0,Kim
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,5.0,Hou
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,64.0,chembl25
Cn1nnc2c(C(N)=O)ncn2c1=O,100.0,chembl25
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],20.0,chembl25
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,72.0,Hou
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,15.0,Kim
Cc1ccsc1C(=CCCN1CCC[C@H](C(=O)O)C1)c1sccc1C,90.0,Hou
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)C(OC(C)=O)[C@@H]1C,0.40000001,Hou
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,60.0,Hou
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,96.0,Kim
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,61.0,Hou
COc1ccc2cc(C(C)C(=O)O)ccc2c1,99.0,Kim
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,14.0,Kim
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,28.0,Kim
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,100.0,Hou
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,30.0,Hou
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,1.0,Kim
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,20.0,chembl25
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,1.0,Hou
COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,63.0,Hou
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,87.0,Hou
S=C=Nc1cccc2ccccc12,99.0,Hou
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,58.0,Hou
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,78.0,Hou
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,34.0,Kim
NCC(O)c1cccc(O)c1,5.0,Kim
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,37.0,chembl25
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,82.5,Kim
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,25.0,Kim
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,40.0,Kim
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,35.0,Kim
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,41.0,chembl25
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,14.0,Hou
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3cnc(N)s3)[C@H]2SC1,18.5,Hou
Cc1cccc(C)c1OC[C@@H](C)N,87.0,Hou
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,60.0,Hou
CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21,3.0,Hou
Cc1cnc(CS(=O)c2nc3ccccc3[nH]2)cc1OCC(F)(F)F,81.0,Kim
CNC(C)Cc1ccccc1,67.0,Kim
CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,14.0,Kim
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,74.0,Hou
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,38.0,Hou
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,27.0,Kim
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,35.0,Hou
O=C(NCCNC[C@@H](O)COc1ccc(O)cc1)N1CCOCC1,7.0,Hou
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,6.0,Hou
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,33.0,Kim
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,48.0,Kim
CCCN(CC)[C@@H](CC)C(=O)Nc1c(C)cccc1C,0.0,Hou
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,40.0,chembl25
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,50.0,Hou
COC(=O)C1=C(C)NC(C)=C(OC(C)=O)C1c1ccccc1[N+](=O)[O-],50.0,Kim
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,5.0,Kim
CC(C)(C)NC[C@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,30.0,Hou
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,70.0,chembl25
NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,80.0,Hou
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,87.0,Hou
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,44.0,Kim
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,1.0,Kim
NC[C@H](O)c1ccc(O)c(O)c1,3.0,Hou
Cc1cccc(C)c1NC(=O)C(C)N,89.0,Kim
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0.0,Kim
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,18.0,Kim
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,40.0,Kim
Sc1ncnc2nc[nH]c12,60.0,chembl25
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,80.0,chembl25
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,83.0,chembl25
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,77.0,Hou
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,23.0,Hou
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,99.0,Kim
O=C(O)CCCCC1CCSS1,29.0,Kim
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,74.0,Hou
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,59.099998,Hou
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@@H]2C(=O)O,40.0,Hou
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,99.0,Kim
CCC1C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,12.0,Kim
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,20.0,Kim
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,85.0,Hou
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)[C@@H]1c1ccccc1[N+](=O)[O-],5.0,Hou
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.0,Hou
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,14.0,Kim
N[C@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,70.0,Hou
Cc1cccc(C)c1OC[C@H](C)N,87.0,chembl25
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,74.0,Hou
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,73.0,Kim
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,33.0,Kim
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,95.0,Hou
Cc1cnc(C(=O)O)c[n+]1[O-],90.0,Hou
COc1ccc(CCNC[C@H](O)COc2cccc(C)c2)cc1OC,57.0,Hou
C=C(N(CC)CC)[C@@]1(c2ccccc2)C[C@H]1CN,84.0,Hou
CC[C@@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,73.0,chembl25
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,43.7,Kim
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,55.0,Hou
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,92.0,Kim
COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC,55.0,Hou
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,95.0,Kim
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,25.0,Hou
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,83.0,Hou
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,82.0,Hou
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,93.0,Hou
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,99.0,Hou
C[C@@H](C(=O)O)c1ccc(-c2cccc(F)c2)cc1,92.0,Hou
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,55.0,Hou
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCc2ccccc2C1C(=O)O,60.0,Kim
NCC1(C(=O)O)CCCCC1,60.0,Hou
Cc1c(C)c2c(c(C)c1O)CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CO2,45.0,Kim
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,17.0,Kim
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,86.5,Hou
CC1=[C+]N([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,63.0,Hou
CC1(C)O[C@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]23)O1,70.0,Hou
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,56.0,Kim
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,93.0,Kim
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,99.0,Hou
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,61.0,Hou
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,20.0,Hou
C[C@H](C(=O)O)c1cccc(C(=O)c2cccs2)c1,92.0,Hou
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0,Hou
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,85.0,Kim
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,2.0,Hou
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,99.0,Kim
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,1.0,Kim
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,95.0,Kim
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,75.0,Kim
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,84.0,Hou
CCN(CCO)CC[C@H](C)Nc1ccnc2cc(Cl)ccc12,74.0,Hou
CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,2.0,chembl25
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,97.0,Kim
CCCCC/C=C/CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,Hou
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,65.0,Hou
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,40.0,Kim
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,95.0,Hou
O=c1ccc2ccccc2o1,3.0,Hou
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,7.0,Kim
CC(C)[C@H]1CC[C@@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,73.0,Hou
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,96.0,Kim
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,64.0,Kim
C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,25.0,Hou
COC(=O)C1=CNC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,1.0,Hou
C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,7.0,Hou
CCNC(C)Cc1cccc(C(F)(F)F)c1,89.0,Kim
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,59.0,Kim
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,65.099998,Hou
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,99.0,Hou
CC(C)(C)S(=O)(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](CC1CCCCC1)[C@H](O)[C@H](O)C1CC1,1.0,Hou
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,70.0,Kim
C[C@H](S)C(=O)NCC(=O)O,63.0,Hou
CCC1(c2ccccc2)C(=O)NCNC1=O,92.0,Hou
CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,0.2,chembl25
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,90.0,chembl25
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,12.0,Kim
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,5.0,Kim
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,75.5,chembl25
O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,91.0,Kim
Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,97.0,Kim
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,7.0,Hou
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,95.0,chembl25
CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,12.0,Hou
O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,75.0,Kim
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,0.0,Kim
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,5.0,chembl25
COCc1c(Cl)ccc2c1CC[C@H]2c1ncc[nH]1,65.0,chembl25
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,62.0,Kim
CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,60.0,chembl25
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,5.0,Kim
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,51.0,Hou
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,26.0,Hou
COc1cccc(C(=O)CCN[C@H](C)[C@H](O)c2ccccc2)c1,85.0,Hou
C[C@H](N)[C@H](O)c1ccccc1,95.0,Hou
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,58.0,chembl25
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,75.0,Kim
CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,1.0,Kim
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,63.0,Hou
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,15.0,Kim
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,3.0,Hou
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,100.0,Hou
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,63.0,Kim
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@H]5[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,23.0,Hou
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,80.0,Hou
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,50.0,Hou
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,25.0,Hou
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,21.0,Kim
O=C(CCCCCCC(=O)Nc1ccccc1)NO,43.0,Hou
CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,6.0,Hou
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CSC12)c1ccc(O)cc1,66.0,Kim
C[C@H](O)[C@H](CO)NC(=O)[C@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@H](C)O)C(=O)N1,2.0,Hou
CCOc1ccccc1OC[C@H]1COCCN1,70.0,Hou
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,77.0,Kim
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,25.0,Hou
